"Character Id: 40454, Name: Hellion"	Number of Issues: 605					
issue_id	publish_year	publish_month	super_url	icon_url	super_url	icon_url
325176	2004	10	http://media.comicvine.com/uploads/9/96457/2266417-maximum_x_men_10_super.jpg	http://media.comicvine.com/uploads/9/96457/2266417-maximum_x_men_10_icon.jpg	2266417-maximum_x_men_10_super.jpg	2266417-maximum_x_men_10_icon.jpg
331958	2012	4	http://media.comicvine.com/uploads/9/96457/2300307-xmen136_960_super.jpg	http://media.comicvine.com/uploads/9/96457/2300307-xmen136_960_icon.jpg	2300307-xmen136_960_super.jpg	2300307-xmen136_960_icon.jpg
332029	2012	6	http://media.comicvine.com/uploads/7/71700/2301343-prev_img_super.jpeg	http://media.comicvine.com/uploads/7/71700/2301343-prev_img_icon.jpeg	2301343-prev_img_super.jpeg	2301343-prev_img_icon.jpeg
333220	2012	4	http://media.comicvine.com/uploads/9/96457/2310472-x_men_deluxe205_super.jpg	http://media.comicvine.com/uploads/9/96457/2310472-x_men_deluxe205_icon.jpg	2310472-x_men_deluxe205_super.jpg	2310472-x_men_deluxe205_icon.jpg
333427	2012	6	http://media.comicvine.com/uploads/7/71700/2311558-prev_img_1_super.jpeg	http://media.comicvine.com/uploads/7/71700/2311558-prev_img_1_icon.jpeg	2311558-prev_img_1_super.jpeg	2311558-prev_img_1_icon.jpeg
333556	2012	7	http://media.comicvine.com/uploads/9/96457/2313393-image_gallery_super.jpg	http://media.comicvine.com/uploads/9/96457/2313393-image_gallery_icon.jpg	2313393-image_gallery_super.jpg	2313393-image_gallery_icon.jpg
333576	2012	4	http://media.comicvine.com/uploads/9/96457/2313579-6_73_14_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2313579-6_73_14_1_icon.jpg	2313579-6_73_14_1_super.jpg	2313579-6_73_14_1_icon.jpg
333678	2012	4	http://media.comicvine.com/uploads/9/96457/2315043-abrilpanini14_super.jpg	http://media.comicvine.com/uploads/9/96457/2315043-abrilpanini14_icon.jpg	2315043-abrilpanini14_super.jpg	2315043-abrilpanini14_icon.jpg
335232	2012	7	http://media.comicvine.com/uploads/9/96457/2335633-xmenlegacy266c_super.jpg	http://media.comicvine.com/uploads/9/96457/2335633-xmenlegacy266c_icon.jpg	2335633-xmenlegacy266c_super.jpg	2335633-xmenlegacy266c_icon.jpg
335236	2012	7	http://media.comicvine.com/uploads/9/96457/2335636-wolvxmen2011010_dc11_lr_0001_super.jpg	http://media.comicvine.com/uploads/9/96457/2335636-wolvxmen2011010_dc11_lr_0001_icon.jpg	2335636-wolvxmen2011010_dc11_lr_0001_super.jpg	2335636-wolvxmen2011010_dc11_lr_0001_icon.jpg
336301	2012	4	http://media.comicvine.com/uploads/2/22664/2352291-w_txmn_by_ja1_super.jpg	http://media.comicvine.com/uploads/2/22664/2352291-w_txmn_by_ja1_icon.jpg	2352291-w_txmn_by_ja1_super.jpg	2352291-w_txmn_by_ja1_icon.jpg
